round_epochs,val_loss,val_out1_loss,val_out2_loss,val_out1_mae,val_out1_mse,val_out2_mae,val_out2_mse,loss,out1_loss,out2_loss,out1_mae,out1_mse,out2_mae,out2_mse,activation,dropRate,epochs,last_activation,learningRate,nNodes,optimizer,patienceModel,regCons
50,1.2623380386640155,0.05646982789039612,0.6638947129249573,0.2219262272119522,0.05646982789039612,0.7568014860153198,0.6638946533203125,1.4965508345573668,0.2825928,0.6692755,0.22179951,0.056518525,0.76139414,0.6692755,tanh,0.0,50,linear,0.003,16,<class 'keras.optimizers.SGD'>,10,0.1
50,0.014326249997294139,0.00010736128024291247,0.014218891970813274,0.00797391775995493,0.00010736128024291247,0.07789582014083862,0.014218891970813274,0.01477223425726628,0.00054550194,0.014226737,0.00802946,0.00010910034,0.077390365,0.0142267365,tanh,0.0,50,linear,0.003,32,<class 'keras.optimizers.Adam'>,10,0.0
50,0.7434756103016081,0.0015849503688514233,0.3838765323162079,0.03763284534215927,0.0015849503688514233,0.5735832452774048,0.3838765323162079,0.7560333191875428,0.008106787,0.38759422,0.038078055,0.001621358,0.5774426,0.38759425,tanh,0.0,50,linear,0.003,32,<class 'keras.optimizers.Adam'>,10,0.01
50,0.21183730775401705,0.00010447949171066284,0.05242374911904335,0.007602264638990164,0.00010447949171066284,0.2008846551179886,0.05242375656962395,0.21400221423024224,0.0005163304,0.052978728,0.007433319,0.00010326618,0.20205039,0.05297872,tanh,0.0,50,linear,0.003,32,<class 'keras.optimizers.Adam'>,10,0.001
50,2.0976956893527317,0.05801515653729439,0.6633254289627075,0.23326319456100464,0.05801515653729439,0.7567130327224731,0.6633253693580627,2.3560575224104383,0.29160306,0.6687846,0.23378803,0.058320522,0.7613462,0.6687846,tanh,0.0,50,linear,0.003,32,<class 'keras.optimizers.Adam'>,10,0.1
50,0.036925365154941873,0.0002886270813178271,0.03663674741983414,0.013312248513102531,0.0002886270813178271,0.13460491597652435,0.03663674741983414,0.037749508837799706,0.0014805002,0.036269017,0.01346166,0.00029610022,0.1340353,0.036269017,tanh,0.0,50,linear,0.003,32,<class 'keras.optimizers.SGD'>,10,0.0
50,0.9499051707131522,0.0021430670749396086,0.4288085401058197,0.04059205204248428,0.0021430670749396086,0.6045283675193787,0.4288085401058197,0.9646022290464431,0.010742488,0.4331566,0.040640984,0.0021484992,0.60879064,0.4331566,tanh,0.0,50,linear,0.003,32,<class 'keras.optimizers.SGD'>,10,0.01
50,0.38101107137543816,0.00032350735273212194,0.11088796705007553,0.01371702179312706,0.00032350735273212194,0.2930174469947815,0.11088796705007553,0.386003426355975,0.0016338389,0.11225517,0.01384908,0.0003267679,0.29517382,0.11225517,tanh,0.0,50,linear,0.003,32,<class 'keras.optimizers.SGD'>,10,0.001
50,1.269725147315434,0.0594325065612793,0.6644740104675293,0.22218099236488342,0.0594325065612793,0.7570983171463013,0.6644740104675293,1.5166627313409533,0.2979049,0.6698804,0.2221872,0.059581,0.76170564,0.6698804,tanh,0.0,50,linear,0.003,32,<class 'keras.optimizers.SGD'>,10,0.1
50,0.806869004548542,0.02974575012922287,0.7771233320236206,0.1317003071308136,0.02974575012922287,0.8041483163833618,0.7771232724189758,0.9331393106589242,0.14860952,0.7845306,0.13166599,0.029721893,0.80951154,0.78453064,tanh,0.0,50,linear,0.0003,4,<class 'keras.optimizers.Adam'>,10,0.0
50,1.7061862184887842,0.20078293979167938,0.6370428800582886,0.4296773672103882,0.20078293979167938,0.7025042772293091,0.6370428800582886,2.5232303280679007,1.006316,0.6429075,0.42982504,0.2012632,0.7068123,0.6429075,tanh,0.0,50,linear,0.0003,4,<class 'keras.optimizers.Adam'>,10,0.01
50,0.7634040787106469,0.13305777311325073,0.5642837882041931,0.30401307344436646,0.13305777311325073,0.6843868494033813,0.5642837882041931,1.306391998652428,0.6713051,0.5686361,0.30567896,0.13426082,0.68830055,0.5686361,tanh,0.0,50,linear,0.0003,4,<class 'keras.optimizers.Adam'>,10,0.001
50,7.98178877754817,0.19872169196605682,0.7835087776184082,0.3759414553642273,0.19872169196605682,0.8168696165084839,0.7835087776184082,8.87183055801997,0.99691,0.7916993,0.37793866,0.19938162,0.82277447,0.7916993,tanh,0.0,50,linear,0.0003,4,<class 'keras.optimizers.Adam'>,10,0.1
50,0.5394274832710387,0.028636708855628967,0.5107910633087158,0.14382211863994598,0.028636708855628967,0.6412060856819153,0.5107910633087158,0.6604808151721955,0.14432718,0.51615363,0.1443467,0.028865455,0.64559567,0.51615363,tanh,0.0,50,linear,0.0003,4,<class 'keras.optimizers.SGD'>,10,0.0
50,1.3990996196156456,0.025048712268471718,0.7111966013908386,0.1332411766052246,0.025048712268471718,0.77324378490448,0.7111966013908386,1.5113539292698814,0.12692064,0.717331,0.1340545,0.02538414,0.7781682,0.717331,tanh,0.0,50,linear,0.0003,4,<class 'keras.optimizers.SGD'>,10,0.01
50,0.8894759419418516,0.016222521662712097,0.7599869966506958,0.1042986661195755,0.016222521662712097,0.7953019738197327,0.7599869966506958,0.9644764212861894,0.08184124,0.7685567,0.10514611,0.01636823,0.8011164,0.7685567,tanh,0.0,50,linear,0.0003,4,<class 'keras.optimizers.SGD'>,10,0.001
50,2.858364725112915,0.07456324994564056,0.6768651604652405,0.24323631823062897,0.07456324994564056,0.7647026777267456,0.6768651604652405,3.1768810890969776,0.37420696,0.6821871,0.24348418,0.07484137,0.76916945,0.68218714,tanh,0.0,50,linear,0.0003,4,<class 'keras.optimizers.SGD'>,10,0.1
50,1.0052576604343595,0.2829454839229584,0.7223122119903564,0.4472517669200897,0.2829454839229584,0.7758716940879822,0.7223122119903564,2.1864466598109593,1.4588171,0.7276293,0.4556007,0.29176372,0.7804808,0.7276293,tanh,0.0,50,linear,0.0003,8,<class 'keras.optimizers.Adam'>,10,0.0
50,2.496404999399942,0.05924127995967865,0.7442686557769775,0.20928803086280823,0.05924127995967865,0.8044722080230713,0.744268536567688,2.7553052690294053,0.30232093,0.75387174,0.2114123,0.06046417,0.8108206,0.75387174,tanh,0.0,50,linear,0.0003,8,<class 'keras.optimizers.Adam'>,10,0.01
50,1.329603009753757,0.521057665348053,0.6445651650428772,0.6646374464035034,0.521057665348053,0.7225763201713562,0.6445650458335876,3.454424614944155,2.6421812,0.6473787,0.6715856,0.5284364,0.72535926,0.6473786,tanh,0.0,50,linear,0.0003,8,<class 'keras.optimizers.Adam'>,10,0.001
50,12.404698114546518,0.3251480162143707,0.6941854357719421,0.5375359058380127,0.3251480162143707,0.7681251764297485,0.6941853761672974,13.814062290343028,1.6353457,0.69999534,0.5381944,0.32706913,0.77245826,0.69999534,tanh,0.0,50,linear,0.0003,8,<class 'keras.optimizers.Adam'>,10,0.1
50,0.5550825257149954,0.025347402319312096,0.5297350883483887,0.128786101937294,0.025347402319312096,0.657954216003418,0.5297350883483887,0.6637814026030283,0.12534778,0.53843385,0.12825766,0.02506954,0.6645809,0.5384339,tanh,0.0,50,linear,0.0003,8,<class 'keras.optimizers.SGD'>,10,0.0
50,1.5776500773808313,0.01510799303650856,0.6161841750144958,0.10558340698480606,0.01510799303650856,0.7203457355499268,0.6161842346191406,1.6478465902426886,0.0767539,0.62143147,0.106303565,0.015350792,0.72457904,0.62143147,tanh,0.0,50,linear,0.0003,8,<class 'keras.optimizers.SGD'>,10,0.01
50,0.6047345748023382,0.010046775452792645,0.4311206042766571,0.08006779849529266,0.010046775452792645,0.6044551134109497,0.4311206042766571,0.651638303058488,0.050253328,0.43719265,0.08023765,0.010050661,0.6098737,0.43719265,tanh,0.0,50,linear,0.0003,8,<class 'keras.optimizers.SGD'>,10,0.001
50,3.679136842394632,0.07277476042509079,0.6793016195297241,0.2459018975496292,0.07277476042509079,0.767449676990509,0.6793016195297241,4.0169603029886884,0.36576003,0.6849099,0.24663462,0.07315188,0.7721397,0.6849099,tanh,0.0,50,linear,0.0003,8,<class 'keras.optimizers.SGD'>,10,0.1
50,0.24771416173094796,0.020780187100172043,0.22693391144275665,0.11682802438735962,0.020780187100172043,0.4068455696105957,0.22693391144275665,0.33754563648549335,0.10508618,0.23245947,0.11729029,0.02101724,0.41264752,0.23245947,tanh,0.0,50,linear,0.0003,16,<class 'keras.optimizers.Adam'>,10,0.0
50,2.2253872413483875,0.01152943354099989,0.6202212572097778,0.08482397347688675,0.01152943354099989,0.7222775816917419,0.6202212572097778,2.300582626509288,0.058589246,0.62846595,0.08521932,0.011717859,0.72828126,0.62846595,tanh,0.0,50,linear,0.0003,16,<class 'keras.optimizers.Adam'>,10,0.01
50,0.8960687932514009,0.025861041620373726,0.6677194237709045,0.12927110493183136,0.025861041620373726,0.7526743412017822,0.6677194237709045,1.013358070784145,0.13261005,0.67736816,0.13054991,0.026522022,0.7593328,0.67736816,tanh,0.0,50,linear,0.0003,16,<class 'keras.optimizers.Adam'>,10,0.001
50,16.096714047023227,0.15428374707698822,0.716090977191925,0.3553723394870758,0.15428374707698822,0.7856953740119934,0.716090977191925,16.935438921338037,0.7605222,0.7230849,0.35228476,0.15210451,0.791262,0.7230849,tanh,0.0,50,linear,0.0003,16,<class 'keras.optimizers.Adam'>,10,0.1
50,0.49313286221216596,0.010783173143863678,0.4823494553565979,0.08637995272874832,0.010783173143863678,0.5730342268943787,0.4823494553565979,0.5446905373580873,0.05460681,0.49008366,0.0869696,0.010921348,0.57844037,0.49008366,tanh,0.0,50,linear,0.0003,16,<class 'keras.optimizers.SGD'>,10,0.0
50,1.9305420739310128,0.01705498807132244,0.5298454165458679,0.10564351081848145,0.01705498807132244,0.6523304581642151,0.5298453569412231,2.019798515713404,0.08574314,0.53537524,0.10563981,0.017148625,0.65682316,0.53537524,tanh,0.0,50,linear,0.0003,16,<class 'keras.optimizers.SGD'>,10,0.01
50,0.7180896896218497,0.009025337174534798,0.4423230290412903,0.07585274428129196,0.009025337174534798,0.5964623093605042,0.4423229992389679,0.762339947337196,0.046557285,0.44700715,0.07665221,0.009311459,0.6004669,0.44700715,tanh,0.0,50,linear,0.0003,16,<class 'keras.optimizers.SGD'>,10,0.001
50,3.5575033414931525,0.07126493006944656,0.676437258720398,0.2473897486925125,0.07126493006944656,0.7634498476982117,0.6764373183250427,3.8708381983968945,0.35795897,0.6819785,0.24764775,0.07159183,0.7681003,0.6819785,tanh,0.0,50,linear,0.0003,16,<class 'keras.optimizers.SGD'>,10,0.1
50,0.08869838183597913,0.0007876163581386209,0.08791077882051468,0.021238289773464203,0.0007876163581386209,0.234574556350708,0.08791077136993408,0.09424215886032297,0.0039820815,0.09026005,0.021475175,0.0007964161,0.2385786,0.09026005,tanh,0.0,50,linear,0.0003,32,<class 'keras.optimizers.Adam'>,10,0.0
50,2.471436455893138,0.00702998461201787,0.57537841796875,0.07328043133020401,0.00702998461201787,0.7031132578849792,0.57537841796875,2.5225285244366478,0.03446331,0.58091205,0.07246323,0.0068926597,0.7078419,0.58091205,tanh,0.0,50,linear,0.0003,32,<class 'keras.optimizers.Adam'>,10,0.01
50,0.5517202648851607,0.0009875535033643246,0.2190885990858078,0.023236112669110298,0.0009875535033643246,0.41373035311698914,0.2190885990858078,0.5615858630055472,0.0048321434,0.22297487,0.02308226,0.000966428,0.41825897,0.22297487,tanh,0.0,50,linear,0.0003,32,<class 'keras.optimizers.Adam'>,10,0.001
50,14.500789067101858,0.09790143370628357,0.7226310968399048,0.2993420362472534,0.09790143370628357,0.7863207459449768,0.72263103723526,15.060954656298199,0.4888109,0.7281995,0.29866818,0.09776218,0.7908691,0.7281995,tanh,0.0,50,linear,0.0003,32,<class 'keras.optimizers.Adam'>,10,0.1
50,0.32357277737723456,0.003354553133249283,0.3202182352542877,0.04677113518118858,0.003354553133249283,0.4825664162635803,0.3202182352542877,0.34269452196738076,0.017128032,0.3255664,0.04717415,0.0034256089,0.48803586,0.3255664,tanh,0.0,50,linear,0.0003,32,<class 'keras.optimizers.SGD'>,10,0.0
50,2.332334888170636,0.01021582167595625,0.5829172730445862,0.08392694592475891,0.01021582167595625,0.7030763626098633,0.5829172730445862,2.3936184198137314,0.05085192,0.5878212,0.08386732,0.010170388,0.7073976,0.5878211,tanh,0.0,50,linear,0.0003,32,<class 'keras.optimizers.SGD'>,10,0.01
50,0.6065780709660242,0.002163943136110902,0.29177090525627136,0.036312662065029144,0.002163943136110902,0.475627601146698,0.29177090525627136,0.6214354824925226,0.010717301,0.2953491,0.03627959,0.0021434615,0.47940522,0.2953491,tanh,0.0,50,linear,0.0003,32,<class 'keras.optimizers.SGD'>,10,0.001
50,4.003478757918827,0.07140745222568512,0.6761739253997803,0.2467462718486786,0.07140745222568512,0.7639477252960205,0.6761739253997803,4.31458723639685,0.357476,0.68188435,0.24659765,0.071495116,0.76859444,0.6818844,tanh,0.0,50,linear,0.0003,32,<class 'keras.optimizers.SGD'>,10,0.1
100,0.006219672986734954,8.342436922248453e-05,0.006136249750852585,0.006815372966229916,8.342436922248453e-05,0.04275676608085632,0.006136249750852585,0.006563215859286074,0.00041968524,0.0061435285,0.006853525,8.393712e-05,0.042645205,0.0061435285,tanh,0.0,100,linear,0.3,4,<class 'keras.optimizers.Adam'>,10,0.0
100,0.6154782490124778,0.0014581611612811685,0.37509140372276306,0.036778271198272705,0.0014581611612811685,0.5676165223121643,0.37509140372276306,0.6254288132701601,0.006510379,0.38161528,0.034316983,0.001302076,0.57353234,0.38161528,tanh,0.0,100,linear,0.3,4,<class 'keras.optimizers.Adam'>,10,0.01
100,0.17227528989315033,7.88719262345694e-05,0.04738214239478111,0.006543615832924843,7.88719262345694e-05,0.18961448967456818,0.04738214239478111,0.17362713261492668,0.00038993027,0.04879969,0.0064685717,7.7986064e-05,0.19299187,0.048799686,tanh,0.0,100,linear,0.3,4,<class 'keras.optimizers.Adam'>,10,0.001
100,1.1423513062416562,0.0517721101641655,0.6636465191841125,0.2214915007352829,0.0517721101641655,0.7572672367095947,0.6636465787887573,1.3553568331022112,0.2587255,0.6677263,0.22107972,0.051745042,0.76115876,0.6677263,tanh,0.0,100,linear,0.3,4,<class 'keras.optimizers.Adam'>,10,0.1
100,0.014667174180171319,0.00013264091103337705,0.014534535817801952,0.008557723835110664,0.00013264091103337705,0.07830885052680969,0.014534535817801952,0.015393847745237133,0.00067118026,0.014722676,0.00863554,0.0001342361,0.07843098,0.014722676,tanh,0.0,100,linear,0.3,4,<class 'keras.optimizers.SGD'>,10,0.0
100,0.6149367821595025,0.0038012443110346794,0.38335520029067993,0.05997217074036598,0.0038012443110346794,0.5725918412208557,0.38335517048835754,0.6312179404118704,0.007364375,0.38648826,0.034655564,0.0014728759,0.57609534,0.3864883,tanh,0.0,100,linear,0.3,4,<class 'keras.optimizers.SGD'>,10,0.01
100,0.1750166661682583,8.119794802041724e-05,0.04911915957927704,0.006700183264911175,8.119794802041724e-05,0.19240759313106537,0.04911916330456734,0.17636261429815064,0.00038664555,0.0506148,0.0064212573,7.7329154e-05,0.19585751,0.0506148,tanh,0.0,100,linear,0.3,4,<class 'keras.optimizers.SGD'>,10,0.001
100,1.14984078823574,0.05267142131924629,0.6639811396598816,0.2190510332584381,0.05267142131924629,0.7568498253822327,0.6639811396598816,1.374183626875045,0.27225438,0.6693379,0.22107686,0.054450843,0.7614146,0.6693379,tanh,0.0,100,linear,0.3,4,<class 'keras.optimizers.SGD'>,10,0.1
100,0.004434235701300499,6.509509694296867e-05,0.004369140602648258,0.0059275138191878796,6.509509694296867e-05,0.03020394593477249,0.004369140602648258,0.004698856657792238,0.0003387374,0.0043601138,0.0060868836,6.7747445e-05,0.030000871,0.0043601138,tanh,0.0,100,linear,0.3,8,<class 'keras.optimizers.Adam'>,10,0.0
100,0.6160026345934186,0.0013313789386302233,0.3833087384700775,0.03472769632935524,0.0013313789386302233,0.5747636556625366,0.3833087384700775,0.6254332875448559,0.006517794,0.38158,0.03431949,0.0013035589,0.57354003,0.38158,tanh,0.0,100,linear,0.3,8,<class 'keras.optimizers.Adam'>,10,0.01
100,0.17241133271701753,5.890133252250962e-05,0.048911746591329575,0.005305194295942783,5.890133252250962e-05,0.19397199153900146,0.048911746591329575,0.17360409783228994,0.00039617842,0.04873497,0.0065575833,7.9235724e-05,0.19321911,0.048734978,tanh,0.0,100,linear,0.3,8,<class 'keras.optimizers.Adam'>,10,0.001
100,1.1386652142282516,0.05270422622561455,0.6635662317276001,0.22308044135570526,0.05270422622561455,0.7575924396514893,0.6635662317276001,1.355379606523211,0.25872785,0.6677279,0.22107936,0.051745612,0.76116,0.6677279,tanh,0.0,100,linear,0.3,8,<class 'keras.optimizers.Adam'>,10,0.1
100,0.010222819666673858,0.00011952955537708476,0.01010329183191061,0.008319240994751453,0.00011952955537708476,0.05988205224275589,0.01010329183191061,0.01085446420170012,0.00059220503,0.010262254,0.008263769,0.00011844099,0.05999685,0.010262254,tanh,0.0,100,linear,0.3,8,<class 'keras.optimizers.SGD'>,10,0.0
100,0.6271020550576467,0.0006596499006263912,0.387789785861969,0.02297251671552658,0.0006596499006263912,0.5754823684692383,0.387789785861969,0.6339433361140508,0.007674194,0.39062983,0.034797136,0.0015348385,0.5785085,0.39062983,tanh,0.0,100,linear,0.3,8,<class 'keras.optimizers.SGD'>,10,0.01
100,0.17459367210902865,8.284569048555568e-05,0.050084568560123444,0.006879849825054407,8.284569048555568e-05,0.19489337503910065,0.050084568560123444,0.1760713872928468,0.00045509025,0.05035041,0.0072008464,9.1018024e-05,0.19537064,0.05035041,tanh,0.0,100,linear,0.3,8,<class 'keras.optimizers.SGD'>,10,0.001
100,1.096153216134934,0.0682956725358963,0.6638334393501282,0.25212204456329346,0.0682956725358963,0.7567160725593567,0.6638334393501282,1.3743568970097435,0.27235427,0.6692984,0.2210852,0.054470856,0.7614187,0.66929847,tanh,0.0,100,linear,0.3,8,<class 'keras.optimizers.SGD'>,10,0.1
100,0.0029635339321906766,5.843291728524491e-05,0.002905102213844657,0.005486584268510342,5.843291728524491e-05,0.018412044271826744,0.0029051019810140133,0.0031111551769306914,0.00029869156,0.002812462,0.005525443,5.9738264e-05,0.017752875,0.002812462,tanh,0.0,100,linear,0.3,16,<class 'keras.optimizers.Adam'>,10,0.0
100,0.6165616455532256,0.0011661475291475654,0.37656766176223755,0.03254598006606102,0.0011661475291475654,0.5683355331420898,0.37656766176223755,0.625451733290203,0.006514905,0.38159356,0.034327496,0.0013029797,0.57355,0.38159356,tanh,0.0,100,linear,0.3,16,<class 'keras.optimizers.Adam'>,10,0.01
100,0.17212309962700284,9.516165300738066e-05,0.04865080118179321,0.007540958002209663,9.516165300738066e-05,0.19301019608974457,0.04865080118179321,0.17360198070842123,0.00040750642,0.048730556,0.0066801826,8.15013e-05,0.19328396,0.048730556,tanh,0.0,100,linear,0.3,16,<class 'keras.optimizers.Adam'>,10,0.001
100,1.1386910010897924,0.05269002169370651,0.6628546118736267,0.223209947347641,0.05269002169370651,0.7570816874504089,0.6628546118736267,1.3553610640858846,0.25872305,0.6677188,0.22107992,0.051744673,0.7611574,0.6677188,tanh,0.0,100,linear,0.3,16,<class 'keras.optimizers.Adam'>,10,0.1
100,0.008629259066877976,8.510572661180049e-05,0.008544155396521091,0.006880676373839378,8.510572661180049e-05,0.0528203584253788,0.008544156327843666,0.00909774941687901,0.00042860498,0.008669149,0.006921489,8.572088e-05,0.05270144,0.008669149,tanh,0.0,100,linear,0.3,16,<class 'keras.optimizers.SGD'>,10,0.0
100,0.6170045629380241,0.0023234542459249496,0.3785848617553711,0.04611906409263611,0.0023234542459249496,0.5690082311630249,0.3785848915576935,0.6311702049440808,0.008279072,0.3845497,0.03532202,0.0016558142,0.5749768,0.38454968,tanh,0.0,100,linear,0.3,16,<class 'keras.optimizers.SGD'>,10,0.01
100,0.1743103752060542,8.926575537770987e-05,0.047828394919633865,0.007319508120417595,8.926575537770987e-05,0.18964549899101257,0.047828394919633865,0.17560765666384545,0.00037711108,0.04975975,0.0063234335,7.5422235e-05,0.19412643,0.04975975,tanh,0.0,100,linear,0.3,16,<class 'keras.optimizers.SGD'>,10,0.001
100,1.115338272897024,0.06199629604816437,0.6635430455207825,0.23929700255393982,0.06199629604816437,0.7567266821861267,0.6635430455207825,1.3743967002346402,0.27251485,0.66892177,0.22109276,0.05450294,0.7613373,0.66892177,tanh,0.0,100,linear,0.3,16,<class 'keras.optimizers.SGD'>,10,0.1
100,0.002471721343075236,6.594287697225809e-05,0.0024057787377387285,0.006110537331551313,6.594287697225809e-05,0.016184819862246513,0.0024057787377387285,0.002693024592932373,0.000304798,0.0023882294,0.005699552,6.095957e-05,0.017147504,0.0023882294,tanh,0.0,100,linear,0.3,32,<class 'keras.optimizers.Adam'>,10,0.0
100,0.6160431572369167,0.0013365726917982101,0.3714474141597748,0.0348910354077816,0.0013365726917982101,0.5642185807228088,0.3714474141597748,0.6254190130839272,0.006509626,0.38155127,0.034320515,0.0013019243,0.5735182,0.38155124,tanh,0.0,100,linear,0.3,32,<class 'keras.optimizers.Adam'>,10,0.01
100,0.17215583712335616,9.421670984011143e-05,0.04889894649386406,0.007578557822853327,9.421670984011143e-05,0.19394029676914215,0.04889894649386406,0.17359066769953757,0.0003941878,0.048755206,0.0065391874,7.8837526e-05,0.19323158,0.048755206,tanh,0.0,100,linear,0.3,32,<class 'keras.optimizers.Adam'>,10,0.001
100,1.1407064585458664,0.05217289924621582,0.663208544254303,0.22217676043510437,0.05217289924621582,0.7572423815727234,0.6632086038589478,1.3553826887456197,0.25873968,0.66771746,0.22108068,0.051747944,0.7611587,0.6677175,tanh,0.0,100,linear,0.3,32,<class 'keras.optimizers.Adam'>,10,0.1
100,0.008879085766920258,7.506347901653498e-05,0.008804021403193474,0.00660189613699913,7.506347901653498e-05,0.052719201892614365,0.0088040204718709,0.009347546630768136,0.0003508787,0.008996668,0.0062111267,7.017567e-05,0.05279788,0.008996668,tanh,0.0,100,linear,0.3,32,<class 'keras.optimizers.SGD'>,10,0.0
100,0.629112860702333,0.0002265760413138196,0.38162219524383545,0.01205458678305149,0.0002265760413138196,0.5720322132110596,0.38162219524383545,0.6306465954534591,0.00785568,0.3845024,0.035299987,0.0015711358,0.5749539,0.3845024,tanh,0.0,100,linear,0.3,32,<class 'keras.optimizers.SGD'>,10,0.01
100,0.1742879666506298,6.559050234500319e-05,0.04867960140109062,0.005628644488751888,6.559050234500319e-05,0.19266827404499054,0.04867960140109062,0.17552648569856372,0.0004200117,0.04953137,0.0068360437,8.400247e-05,0.1943021,0.04953137,tanh,0.0,100,linear,0.3,32,<class 'keras.optimizers.SGD'>,10,0.001
100,1.193552757634057,0.043103598058223724,0.6643218398094177,0.19660773873329163,0.043103598058223724,0.7572243809700012,0.664321780204773,1.3744946810934278,0.27250683,0.6691513,0.22109024,0.054501396,0.7613947,0.6691513,tanh,0.0,100,linear,0.3,32,<class 'keras.optimizers.SGD'>,10,0.1
100,0.014109112363722589,0.00011488481686683372,0.013994226232171059,0.007958841510117054,0.00011488481686683372,0.07550224661827087,0.013994227163493633,0.014856007673393285,0.00057473395,0.01428129,0.007977229,0.000114946786,0.075724475,0.01428129,tanh,0.0,100,linear,0.03,4,<class 'keras.optimizers.Adam'>,10,0.0
100,0.6154974451140752,0.001644912059418857,0.3777860403060913,0.03908818960189819,0.001644912059418857,0.5690900683403015,0.3777860701084137,0.6260637203852336,0.0064741382,0.382324,0.03433162,0.0012948276,0.57369906,0.382324,tanh,0.0,100,linear,0.03,4,<class 'keras.optimizers.Adam'>,10,0.01
100,0.17304881427969251,6.577038584509864e-05,0.04825925827026367,0.005635757464915514,6.577038584509864e-05,0.19169403612613678,0.04825925827026367,0.17429214057231707,0.00036012183,0.048910763,0.0060829315,7.2024355e-05,0.19327322,0.048910763,tanh,0.0,100,linear,0.03,4,<class 'keras.optimizers.Adam'>,10,0.001
100,1.1461010452300784,0.05093179643154144,0.6627826690673828,0.21919582784175873,0.05093179643154144,0.7567845582962036,0.6627826690673828,1.35567865352782,0.2589696,0.66784424,0.22108048,0.051793963,0.7611552,0.66784424,tanh,0.0,100,linear,0.03,4,<class 'keras.optimizers.Adam'>,10,0.1
100,0.0476279433580145,0.0003792046627495438,0.04724875092506409,0.015165749937295914,0.0003792046627495438,0.1433641016483307,0.04724875092506409,0.04832197954020803,0.0018933616,0.046428654,0.015169407,0.00037867232,0.14202435,0.046428654,tanh,0.0,100,linear,0.03,4,<class 'keras.optimizers.SGD'>,10,0.0
100,0.6305720254542335,0.0015786224976181984,0.390363484621048,0.03481419011950493,0.0015786224976181984,0.5761002898216248,0.3903634548187256,0.6409300052457385,0.007914857,0.39422745,0.034840982,0.0015829717,0.5800553,0.39422745,tanh,0.0,100,linear,0.03,4,<class 'keras.optimizers.SGD'>,10,0.01
100,0.20301989946100446,0.0001471604482503608,0.07162286341190338,0.009307998232543468,0.0001471604482503608,0.23071467876434326,0.07162285596132278,0.20437413833680607,0.0007445578,0.072257906,0.0094460985,0.00014891155,0.23202033,0.072257906,tanh,0.0,100,linear,0.03,4,<class 'keras.optimizers.SGD'>,10,0.001
100,1.1458109691029503,0.05365968868136406,0.6640413403511047,0.22137463092803955,0.05365968868136406,0.7568448781967163,0.6640413403511047,1.3664342186753713,0.2679404,0.6694613,0.22108138,0.053588063,0.7614722,0.6694613,tanh,0.0,100,linear,0.03,4,<class 'keras.optimizers.SGD'>,10,0.1
100,0.00844227283239542,8.651586540509015e-05,0.008355758152902126,0.007015114184468985,8.651586540509015e-05,0.04807308316230774,0.008355758152902126,0.008984931827788907,0.00043785898,0.008547071,0.007043157,8.7571716e-05,0.048249297,0.008547071,tanh,0.0,100,linear,0.03,8,<class 'keras.optimizers.Adam'>,10,0.0
100,0.6166828932270171,0.0011985971359536052,0.37847569584846497,0.03303807973861694,0.0011985971359536052,0.5701523423194885,0.37847569584846497,0.6255708193022107,0.0064646835,0.38174838,0.034329116,0.0012929386,0.5736004,0.38174844,tanh,0.0,100,linear,0.03,8,<class 'keras.optimizers.Adam'>,10,0.01
100,0.17371628861578683,6.267381832003593e-05,0.04883961379528046,0.00539132347330451,6.267381832003593e-05,0.19351942837238312,0.048839617520570755,0.17494069681990715,0.00036110685,0.048822824,0.006084698,7.2221366e-05,0.19324665,0.04882283,tanh,0.0,100,linear,0.03,8,<class 'keras.optimizers.Adam'>,10,0.001
100,1.1470900227153111,0.05065266415476799,0.6617231965065002,0.21852697432041168,0.05065266415476799,0.7560893893241882,0.6617231965065002,1.3555149072692507,0.2588547,0.66779405,0.22107983,0.051770903,0.76115423,0.667794,tanh,0.0,100,linear,0.03,8,<class 'keras.optimizers.Adam'>,10,0.1
100,0.03635792433919888,0.00036051691859029233,0.0359974130988121,0.014719693921506405,0.00036051691859029233,0.13237209618091583,0.0359974130988121,0.03723270477254003,0.0017746013,0.035458073,0.0145931635,0.00035492,0.13151799,0.035458073,tanh,0.0,100,linear,0.03,8,<class 'keras.optimizers.SGD'>,10,0.0
100,0.6292425203891028,0.0014895980712026358,0.39002859592437744,0.034580666571855545,0.0014895980712026358,0.5761946439743042,0.39002859592437744,0.639219401753138,0.0074952156,0.3938684,0.034712024,0.0014990424,0.5801154,0.3938684,tanh,0.0,100,linear,0.03,8,<class 'keras.optimizers.SGD'>,10,0.01
100,0.19681316685108913,0.00011992856889264658,0.05760681629180908,0.007972778752446175,0.00011992856889264658,0.207185298204422,0.05760682001709938,0.19845960409868332,0.0006133747,0.05806261,0.008052056,0.00012267494,0.20819367,0.05806261,tanh,0.0,100,linear,0.03,8,<class 'keras.optimizers.SGD'>,10,0.001
100,1.1467567678481814,0.05423571914434433,0.6639744639396667,0.22115859389305115,0.05423571914434433,0.7568114399909973,0.6639744639396667,1.3697665503100744,0.27133676,0.66945475,0.22104219,0.05426742,0.7614638,0.66945475,tanh,0.0,100,linear,0.03,8,<class 'keras.optimizers.SGD'>,10,0.1
