batch_amount,liq_amount,rpm,impellerDiameter,solidDensity,Initial_Porosity,Granule_density,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Coarse
900,600,500,0.125,200,0.3,341.2323175,0.207482614,0.451620761,0.699663795,0.992861145,0.999994679,0.999994679,1,1
900,600,500,0.125,200,0.4,341.2323175,0.207459979,0.451641121,0.699698355,0.992862144,0.99999468,0.99999468,1,1
900,600,500,0.125,200,0.5,341.221574,0.2076473,0.452035638,0.700322256,0.99293931,0.999994832,0.999994832,1,1
900,600,500,0.125,300,0.1,423.5723041,0.207891194,0.451563906,0.696312674,0.991361602,0.999992524,0.999992524,1,1
900,600,500,0.125,300,0.2,423.5722916,0.207927191,0.451641734,0.69642512,0.991369062,0.999992534,0.999992534,1,1
900,600,500,0.125,300,0.3,423.57228,0.207961672,0.451716206,0.696532916,0.991376166,0.999992544,0.999992544,1,1
900,600,500,0.125,300,0.4,423.5722682,0.207996558,0.45179137,0.69664128,0.991383327,0.999992553,0.999992553,1,1
900,600,500,0.125,300,0.5,423.5793242,0.207350302,0.450587033,0.69636591,0.991274884,0.999992263,0.999992263,1,1
900,600,500,0.125,400,0.1,505.9214015,0.207325286,0.450345981,0.696736346,0.990442932,0.999990564,0.999990564,1,1
900,600,500,0.125,400,0.2,505.9213822,0.20735952,0.450418653,0.696856089,0.990449269,0.999990577,0.999990577,1,1
900,600,500,0.125,400,0.3,505.9241432,0.207281007,0.45030829,0.696731298,0.990418886,0.999990462,0.999990462,1,1
900,600,500,0.125,400,0.4,505.9213513,0.207420426,0.450548013,0.697068645,0.990460582,0.9999906,0.9999906,1,1
900,600,500,0.125,400,0.5,505.9213379,0.207448926,0.450608535,0.697167692,0.99046588,0.99999061,0.99999061,1,1
900,600,500,0.125,500,0.1,588.2691066,0.207368232,0.450770392,0.698617203,0.989993067,0.999989185,0.999989185,0.999999999,1
900,600,500,0.125,500,0.2,588.2690935,0.207379344,0.450780492,0.698688418,0.989997236,0.999989191,0.999989191,0.999999999,1
900,600,500,0.125,500,0.3,588.2690946,0.207390336,0.450790338,0.698763987,0.990001287,0.999989197,0.999989197,0.999999999,1
900,600,500,0.125,500,0.4,588.2690766,0.207402267,0.450805083,0.698850119,0.990005994,0.999989204,0.999989204,0.999999999,1
900,600,500,0.125,500,0.5,588.2690583,0.207416254,0.450829886,0.698950244,0.990010709,0.999989212,0.999989212,0.999999999,1
900,600,500,0.125,600,0.1,670.6152795,0.208455943,0.452326608,0.70127977,0.98920743,0.999987557,0.999987557,0.999999999,1
900,600,500,0.125,600,0.2,670.61528,0.208479868,0.45237516,0.701355871,0.989213852,0.999987569,0.999987569,0.999999999,1
900,600,500,0.125,600,0.3,670.6152805,0.208503738,0.452423537,0.701431358,0.989220262,0.999987581,0.999987581,0.999999999,1
900,600,500,0.125,600,0.4,670.6152811,0.20852766,0.452471947,0.701506465,0.989226692,0.999987592,0.999987592,0.999999999,1
900,600,500,0.125,600,0.5,670.6152816,0.208551651,0.452520425,0.70158127,0.989233147,0.999987604,0.999987604,0.999999999,1
900,600,500,0.125,700,0.1,752.96146,0.208546144,0.45226372,0.703609019,0.98858107,0.999985645,0.999985645,0.999999999,1
900,600,500,0.125,700,0.2,752.9614604,0.208567416,0.452305182,0.703677988,0.988587034,0.999985657,0.999985657,0.999999999,1
900,600,500,0.125,700,0.3,752.9614608,0.208587943,0.452345156,0.703744497,0.988592779,0.999985668,0.999985668,0.999999999,1
900,600,500,0.125,700,0.4,752.9614611,0.208608446,0.452385039,0.703810758,0.988598517,0.99998568,0.99998568,0.999999999,1
900,600,500,0.125,700,0.5,752.9614615,0.208628765,0.452424515,0.70387618,0.988604209,0.999985691,0.999985691,0.999999999,1
900,600,600,0.125,200,0.1,367.8338487,0.249489455,0.534830955,0.850779517,0.998528313,0.99999945,0.99999945,1,1
900,600,600,0.125,200,0.2,367.845976,0.249244959,0.534402275,0.850144482,0.99849855,0.999999428,0.999999428,1,1
